game_nr,message,targets,fixed indices,context condition,distractors,accuracy
3276,[4],[2. 1. 3. 2.],[1. 0. 1. 0.],1,[2. 1. 1. 0.],0.9783134460449219
268,[4],[0. 3. 3. 2.],[0. 0. 1. 1.],1,[1. 1. 1. 2.],0.9999986886978149
237,[4],[1. 0. 3. 1.],[0. 1. 1. 1.],2,[2. 0. 0. 1.],0.9999999403953552
236,[4],[2. 1. 3. 2.],[0. 1. 1. 1.],0,[1. 0. 0. 0.],0.9999152421951294
3323,[4],[2. 0. 3. 3.],[1. 0. 1. 1.],1,[2. 3. 1. 1.],0.9999995827674866
226,[4],[1. 3. 3. 1.],[0. 1. 1. 1.],0,[1. 2. 1. 0.],0.9999993443489075
3343,[4],[3. 3. 3. 3.],[0. 0. 1. 0.],0,[0. 1. 0. 1.],0.9874990582466125
3356,[4],[2. 0. 3. 0.],[1. 1. 1. 1.],2,[2. 3. 0. 0.],0.9968711137771606
3361,[4],[3. 1. 3. 3.],[0. 1. 1. 0.],0,[0. 0. 1. 0.],0.9684928059577942
3363,[4],[0. 2. 3. 3.],[1. 1. 1. 1.],3,[0. 2. 2. 3.],0.9719583988189697
3364,[4],[3. 3. 3. 2.],[1. 1. 1. 1.],3,[3. 3. 2. 2.],0.9687922596931458
183,[4],[1. 0. 3. 1.],[1. 1. 1. 1.],3,[1. 0. 0. 1.],0.9905808568000793
182,[4],[3. 1. 3. 2.],[0. 1. 1. 0.],1,[2. 1. 1. 0.],0.990586519241333
3428,[4],[3. 2. 3. 1.],[1. 1. 1. 0.],1,[3. 3. 1. 3.],0.9931402206420898
177,[4],[1. 2. 3. 1.],[1. 1. 1. 1.],3,[1. 2. 0. 1.],0.9905909299850464
3446,[4],[1. 3. 3. 1.],[0. 1. 1. 1.],0,[0. 0. 1. 2.],0.9554106593132019
3452,[4],[3. 0. 3. 3.],[1. 0. 1. 1.],1,[3. 3. 2. 1.],0.9559912085533142
3092,[4],[1. 1. 3. 0.],[1. 0. 1. 1.],2,[1. 0. 2. 0.],0.9656988382339478
692,[4],[2. 1. 3. 3.],[1. 1. 1. 1.],2,[2. 3. 0. 3.],0.996884822845459
437,[4],[1. 3. 3. 0.],[0. 1. 1. 1.],0,[3. 2. 1. 3.],0.9999996423721313
1240,[4],[2. 1. 3. 2.],[1. 1. 1. 1.],2,[2. 1. 1. 0.],0.9999996423721313
1877,[4],[1. 1. 3. 3.],[0. 1. 1. 1.],0,[0. 0. 2. 1.],0.999971866607666
1880,[4],[1. 0. 3. 2.],[0. 1. 1. 1.],1,[2. 0. 1. 1.],0.9999997019767761
1890,[4],[1. 2. 3. 0.],[1. 1. 1. 1.],2,[1. 2. 0. 2.],0.9906249046325684
1891,[4],[0. 2. 3. 0.],[1. 1. 1. 0.],1,[0. 0. 0. 3.],0.9906236529350281
1897,[4],[2. 0. 3. 2.],[1. 1. 1. 1.],2,[2. 3. 2. 2.],0.9906250238418579
1919,[4],[2. 3. 3. 2.],[1. 1. 1. 1.],2,[2. 2. 2. 2.],1.0
1195,[4],[1. 1. 3. 0.],[1. 1. 1. 1.],3,[1. 1. 0. 0.],0.9999991655349731
1182,[4],[2. 1. 3. 2.],[0. 0. 1. 1.],0,[2. 1. 0. 0.],0.9563467502593994
1175,[4],[1. 3. 3. 3.],[1. 1. 1. 1.],2,[1. 2. 2. 3.],0.9565628170967102
1976,[4],[2. 3. 3. 2.],[1. 1. 1. 1.],2,[2. 1. 2. 2.],0.9874973893165588
1157,[4],[1. 1. 3. 1.],[1. 1. 1. 0.],2,[1. 1. 0. 3.],0.9317165017127991
1145,[4],[3. 2. 3. 2.],[1. 1. 1. 1.],2,[3. 2. 0. 3.],0.9999801516532898
2046,[4],[0. 2. 3. 0.],[0. 1. 1. 0.],0,[2. 1. 2. 3.],0.9811232089996338
2049,[4],[0. 2. 3. 2.],[1. 1. 1. 1.],3,[0. 2. 2. 2.],1.0
1109,[4],[3. 3. 3. 2.],[0. 1. 1. 1.],0,[1. 1. 2. 0.],0.9656245708465576
1051,[4],[1. 2. 3. 0.],[1. 1. 1. 1.],3,[1. 2. 1. 0.],0.9999975562095642
2099,[4],[0. 3. 3. 0.],[0. 1. 1. 1.],0,[3. 0. 0. 1.],0.9661182165145874
2149,[4],[1. 0. 3. 3.],[1. 1. 1. 0.],1,[1. 2. 1. 1.],0.9821428060531616
2152,[4],[2. 2. 3. 2.],[1. 0. 1. 1.],2,[2. 2. 0. 2.],0.9814744591712952
1014,[4],[2. 3. 3. 2.],[1. 1. 1. 1.],2,[2. 1. 2. 2.],0.9906249642372131
2187,[4],[0. 1. 3. 3.],[0. 1. 1. 1.],0,[1. 3. 0. 0.],0.9687495231628418
2192,[4],[1. 2. 3. 3.],[1. 1. 1. 1.],3,[1. 2. 0. 3.],0.999999463558197
2203,[4],[1. 2. 3. 2.],[1. 1. 1. 0.],1,[1. 0. 2. 0.],0.9999973773956299
2227,[4],[3. 3. 3. 2.],[1. 1. 1. 1.],3,[3. 3. 2. 2.],0.9874990582466125
1855,[4],[3. 1. 3. 0.],[1. 0. 1. 0.],1,[3. 3. 0. 0.],0.9937804937362671
1276,[4],[1. 2. 3. 3.],[1. 1. 1. 1.],2,[1. 3. 1. 3.],0.9869877099990845
1812,[4],[2. 3. 3. 2.],[0. 1. 1. 1.],0,[2. 2. 2. 3.],0.9874998927116394
1299,[4],[1. 2. 3. 0.],[0. 1. 1. 1.],1,[0. 3. 1. 0.],0.9937155246734619
1514,[4],[3. 3. 3. 1.],[0. 1. 1. 1.],2,[0. 3. 2. 1.],0.9906246066093445
1544,[4],[3. 1. 3. 3.],[1. 1. 1. 1.],1,[3. 3. 2. 0.],0.9716618657112122
1506,[4],[2. 3. 3. 1.],[1. 0. 1. 1.],2,[2. 3. 2. 1.],0.9906249642372131
1559,[4],[1. 2. 3. 1.],[0. 1. 1. 1.],2,[3. 2. 1. 1.],0.974998950958252
1479,[4],[0. 1. 3. 2.],[1. 1. 1. 0.],2,[0. 1. 0. 1.],0.9906250238418579
1586,[4],[0. 0. 3. 0.],[0. 0. 1. 0.],0,[0. 2. 2. 0.],0.9999999403953552
1603,[4],[1. 1. 3. 1.],[1. 1. 1. 0.],2,[1. 1. 2. 1.],0.9999977946281433
1606,[4],[3. 3. 3. 3.],[1. 0. 1. 1.],0,[2. 3. 1. 2.],0.9999999403953552
1436,[4],[3. 2. 3. 2.],[0. 1. 1. 0.],0,[2. 3. 1. 1.],0.9968606233596802
1434,[4],[0. 2. 3. 2.],[1. 1. 1. 1.],3,[0. 2. 2. 2.],0.9968949556350708
1414,[4],[2. 2. 3. 0.],[1. 0. 1. 1.],2,[2. 2. 2. 0.],0.9906285405158997
1678,[4],[0. 3. 3. 0.],[1. 1. 1. 0.],2,[0. 3. 1. 1.],0.9906232953071594
938,[4],[1. 2. 3. 0.],[1. 1. 1. 1.],2,[1. 2. 2. 2.],0.9998953938484192
1412,[4],[1. 0. 3. 2.],[1. 1. 1. 0.],2,[1. 0. 1. 2.],0.9906466603279114
1693,[4],[2. 3. 3. 3.],[0. 1. 1. 1.],1,[0. 1. 1. 3.],0.9828500747680664
1702,[4],[0. 3. 3. 0.],[0. 1. 1. 1.],2,[0. 3. 0. 0.],0.940715491771698
1714,[4],[3. 0. 3. 2.],[0. 1. 1. 1.],1,[2. 0. 1. 3.],0.9999998807907104
1738,[4],[3. 3. 3. 2.],[1. 0. 1. 0.],1,[3. 1. 0. 3.],0.9999998807907104
1397,[4],[3. 0. 3. 3.],[1. 0. 1. 1.],2,[3. 3. 0. 3.],0.997112512588501
1364,[4],[3. 3. 3. 3.],[0. 0. 1. 1.],0,[2. 0. 1. 0.],0.9999949336051941
1351,[4],[0. 3. 3. 0.],[1. 1. 1. 1.],3,[0. 3. 2. 0.],0.999998927116394
1760,[4],[1. 1. 3. 2.],[0. 1. 1. 1.],2,[0. 1. 0. 2.],0.9999998807907104
1344,[4],[2. 3. 3. 1.],[1. 0. 1. 1.],1,[2. 2. 2. 2.],0.9999996423721313
1326,[4],[1. 3. 3. 0.],[1. 1. 1. 1.],2,[1. 1. 1. 0.],0.9906250834465027
1315,[4],[1. 3. 3. 0.],[1. 0. 1. 1.],1,[1. 0. 2. 2.],0.9906291961669922
1780,[4],[1. 3. 3. 2.],[1. 1. 1. 1.],2,[1. 2. 1. 2.],1.0
1407,[4],[1. 0. 3. 1.],[0. 1. 1. 1.],1,[2. 0. 2. 3.],0.9999644160270691
2270,[4],[1. 2. 3. 3.],[1. 1. 1. 1.],1,[1. 1. 0. 1.],0.9999945163726807
2275,[4],[0. 1. 3. 0.],[1. 1. 1. 1.],3,[0. 1. 1. 0.],0.9812498092651367
2279,[4],[0. 0. 3. 3.],[0. 0. 1. 1.],0,[0. 2. 2. 0.],0.9812490344047546
2649,[4],[2. 1. 3. 3.],[0. 1. 1. 1.],2,[3. 1. 0. 3.],0.9999996423721313
2692,[4],[1. 3. 3. 1.],[1. 1. 1. 1.],3,[1. 3. 1. 1.],0.9408555030822754
2696,[4],[0. 1. 3. 0.],[0. 1. 1. 1.],0,[0. 2. 2. 3.],0.941015899181366
2731,[4],[0. 0. 3. 3.],[1. 0. 1. 1.],1,[0. 0. 2. 2.],0.9874942302703857
642,[4],[2. 3. 3. 3.],[0. 1. 1. 1.],2,[3. 3. 0. 3.],0.9999999403953552
621,[4],[2. 2. 3. 3.],[1. 1. 1. 0.],2,[2. 2. 2. 2.],0.9781263470649719
2808,[4],[0. 2. 3. 1.],[0. 1. 1. 1.],2,[2. 2. 0. 1.],0.987541139125824
608,[4],[3. 1. 3. 0.],[0. 1. 1. 1.],0,[0. 2. 1. 1.],0.9781899452209473
593,[4],[1. 2. 3. 2.],[1. 1. 1. 0.],2,[1. 2. 1. 2.],0.9906232357025146
2887,[4],[0. 3. 3. 2.],[0. 1. 1. 1.],2,[1. 3. 0. 2.],0.9794077277183533
589,[4],[2. 1. 3. 0.],[0. 1. 1. 1.],1,[0. 2. 0. 0.],0.9873126745223999
586,[4],[0. 2. 3. 3.],[0. 0. 1. 1.],0,[0. 3. 0. 0.],0.9874869585037231
2628,[4],[1. 2. 3. 2.],[0. 0. 1. 1.],0,[2. 0. 0. 0.],0.9906213283538818
2900,[4],[0. 0. 3. 0.],[1. 0. 1. 0.],1,[0. 1. 2. 2.],0.9874999523162842
2941,[4],[3. 2. 3. 3.],[1. 1. 1. 1.],1,[0. 2. 0. 0.],0.9590079188346863
2942,[4],[0. 1. 3. 1.],[1. 1. 1. 1.],2,[0. 3. 0. 1.],0.9717040657997131
2944,[4],[2. 1. 3. 0.],[0. 1. 1. 0.],0,[0. 3. 1. 1.],0.9936488270759583
2990,[4],[0. 0. 3. 0.],[1. 1. 1. 0.],2,[0. 0. 0. 3.],0.9990067481994629
534,[4],[1. 0. 3. 3.],[1. 1. 1. 1.],2,[1. 0. 1. 2.],0.9968608617782593
499,[4],[3. 0. 3. 2.],[0. 1. 1. 1.],1,[2. 0. 0. 1.],1.0
3014,[4],[2. 1. 3. 2.],[1. 0. 1. 0.],1,[2. 3. 2. 2.],0.9750497341156006
497,[4],[1. 1. 3. 1.],[0. 1. 1. 0.],1,[2. 1. 1. 3.],1.0
483,[4],[0. 3. 3. 3.],[1. 0. 1. 1.],2,[0. 1. 1. 3.],0.9530872106552124
471,[4],[2. 3. 3. 3.],[1. 1. 1. 1.],1,[2. 0. 1. 2.],0.9999980926513672
462,[4],[3. 1. 3. 2.],[0. 1. 1. 1.],1,[0. 2. 1. 2.],0.9906240105628967
3075,[4],[1. 0. 3. 1.],[0. 1. 1. 1.],2,[0. 0. 1. 1.],0.9936966300010681
558,[4],[3. 1. 3. 3.],[0. 1. 1. 1.],0,[0. 3. 2. 2.],0.9999662041664124
436,[4],[2. 3. 3. 3.],[1. 1. 1. 1.],2,[2. 3. 1. 0.],0.9999943375587463
2627,[4],[3. 0. 3. 3.],[1. 1. 1. 1.],3,[3. 0. 0. 3.],0.9906250238418579
2586,[4],[2. 1. 3. 1.],[0. 1. 1. 0.],0,[3. 2. 1. 2.],0.9568749666213989
2327,[4],[2. 3. 3. 3.],[0. 1. 1. 1.],1,[0. 2. 2. 3.],0.9999997615814209
2330,[4],[1. 3. 3. 3.],[1. 1. 1. 1.],2,[1. 3. 1. 2.],0.9999881982803345
869,[4],[2. 2. 3. 3.],[0. 0. 1. 1.],0,[1. 1. 0. 1.],0.9718745946884155
2360,[4],[2. 3. 3. 0.],[0. 1. 1. 1.],1,[1. 3. 2. 1.],0.970299243927002
843,[4],[0. 1. 3. 1.],[1. 1. 1. 0.],1,[0. 3. 2. 1.],0.9686515927314758
831,[4],[2. 2. 3. 2.],[0. 1. 1. 0.],1,[0. 2. 2. 0.],0.9656176567077637
2376,[4],[2. 1. 3. 0.],[0. 1. 1. 0.],1,[2. 1. 2. 2.],0.9811601638793945
2379,[4],[0. 2. 3. 2.],[1. 1. 1. 1.],3,[0. 2. 1. 2.],0.9809653759002686
2385,[4],[1. 2. 3. 3.],[0. 0. 1. 1.],1,[2. 1. 1. 3.],0.9632480144500732
2390,[4],[3. 3. 3. 3.],[1. 1. 1. 1.],2,[3. 3. 2. 0.],0.9626458287239075
796,[4],[1. 3. 3. 0.],[1. 1. 1. 1.],1,[1. 1. 1. 1.],0.981253445148468
2428,[4],[1. 0. 3. 3.],[1. 1. 1. 1.],3,[1. 0. 3. 2.],0.9624947905540466
1524,[4],[3. 1. 3. 2.],[1. 1. 1. 1.],2,[3. 0. 2. 2.],0.999943733215332
773,[4],[3. 2. 3. 3.],[1. 1. 1. 0.],2,[3. 2. 0. 0.],0.9687339663505554
770,[4],[2. 3. 3. 1.],[1. 1. 1. 1.],1,[2. 1. 0. 3.],0.9687178134918213
2465,[4],[0. 1. 3. 2.],[1. 1. 1. 0.],1,[0. 2. 2. 2.],0.9999891519546509
2473,[4],[0. 0. 3. 2.],[0. 0. 1. 0.],0,[0. 1. 2. 1.],0.9999998807907104
2474,[4],[1. 0. 3. 3.],[0. 0. 1. 1.],0,[2. 3. 2. 0.],0.999999463558197
754,[4],[1. 0. 3. 1.],[1. 1. 1. 1.],2,[1. 3. 1. 1.],0.999999463558197
2489,[4],[3. 2. 3. 2.],[0. 1. 1. 1.],1,[3. 0. 1. 2.],0.987500011920929
2495,[4],[0. 2. 3. 2.],[0. 1. 1. 1.],1,[0. 2. 2. 0.],0.9874993562698364
740,[4],[2. 2. 3. 3.],[1. 0. 1. 1.],2,[2. 0. 0. 3.],0.9999988079071045
734,[4],[2. 1. 3. 0.],[0. 1. 1. 0.],0,[1. 3. 1. 0.],0.9999279975891113
2530,[4],[3. 0. 3. 2.],[1. 0. 1. 0.],1,[3. 2. 0. 0.],0.9999998211860657
721,[4],[2. 3. 3. 1.],[1. 0. 1. 1.],2,[2. 0. 2. 1.],0.999984622001648
708,[4],[2. 2. 3. 3.],[1. 1. 1. 0.],2,[2. 2. 2. 1.],0.9625838994979858
2445,[4],[0. 1. 3. 1.],[1. 1. 1. 0.],1,[0. 3. 2. 0.],0.9998172521591187
3,[4],[0. 0. 3. 1.],[0. 1. 1. 1.],1,[1. 0. 2. 0.],0.9968701601028442
